qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_start	query_end	subject_start	subject_end	query_contig	subject_contig
gene_58_contig_155688	gene_60_SAMEA2621061_122	70.386	233	68	1	1	233	1	232	7.42e-129	360.0	34354	35055	73097	73798	contig_155688	SAMEA2621061_122
gene_58_contig_155688	gene_64_SAMEA2621085_65	68.24	233	73	1	1	233	1	232	5.68e-122	342.0	34354	35055	73247	73945	contig_155688	SAMEA2621085_65
gene_58_contig_155688	gene_93_contig_154566	66.228	228	76	1	6	233	1	227	8.88e-119	334.0	34354	35055	84211	84900	contig_155688	contig_154566
gene_58_contig_155688	gene_52_SAMEA2621151_40	60.714	224	82	1	8	231	7	224	1.86e-102	293.0	34354	35055	33697	34383	contig_155688	SAMEA2621151_40
gene_59_SAMEA2619923_17	gene_64_SAMEA2621085_65	55.505	218	96	1	2	219	16	232	1.77e-83	244.0	73938	74630	73247	73945	SAMEA2619923_17	SAMEA2621085_65
gene_59_SAMEA2619923_17	gene_60_SAMEA2621061_122	50.459	218	107	1	2	219	16	232	4.11e-80	236.0	73938	74630	73097	73798	SAMEA2619923_17	SAMEA2621061_122
gene_59_SAMEA2621151_40	gene_101_contig_154566	54.237	118	31	2	404	511	619	723	1.4e-23	105.0	39877	48426	91263	94295	SAMEA2621151_40	contig_154566
gene_59_contig_155688	gene_58_SAMEA2621061_122	50.431	464	228	1	1	462	1	464	2.84e-178	504.0	35092	36489	71273	72679	contig_155688	SAMEA2621061_122
gene_59_contig_155688	gene_53_SAMEA2621151_40	50.0	466	227	3	1	464	1	462	1.71e-172	489.0	35092	36489	34505	35908	contig_155688	SAMEA2621151_40
gene_59_contig_155688	gene_63_SAMEA2621085_65	50.538	465	226	3	1	464	1	462	1.06e-171	487.0	35092	36489	71747	73144	contig_155688	SAMEA2621085_65
gene_5_SAMEA2621061_122	gene_92_contig_155688	72.308	65	18	0	6	70	4	68	5.51e-33	104.0	1869	2081	84669	84875	SAMEA2621061_122	contig_155688
gene_5_contig_154566	gene_68_SAMEA2621151_40	57.143	70	30	0	1	70	24	93	2.35e-26	88.6	15643	15855	74632	74913	contig_154566	SAMEA2621151_40
gene_60_SAMEA2621061_122	gene_64_SAMEA2621085_65	73.276	232	62	0	1	232	1	232	6.51e-132	367.0	73097	73798	73247	73945	SAMEA2621061_122	SAMEA2621085_65
gene_60_SAMEA2621061_122	gene_58_contig_155688	70.386	233	68	1	1	232	1	233	7.42e-129	360.0	73097	73798	34354	35055	SAMEA2621061_122	contig_155688
gene_60_SAMEA2621061_122	gene_93_contig_154566	70.175	228	68	0	6	233	1	228	1.4e-127	356.0	73097	73798	84211	84900	SAMEA2621061_122	contig_154566
gene_60_SAMEA2621061_122	gene_52_SAMEA2621151_40	67.699	226	68	1	8	233	7	227	8.03e-115	324.0	73097	73798	33697	34383	SAMEA2621061_122	SAMEA2621151_40
gene_60_SAMEA2621061_122	gene_59_SAMEA2619923_17	50.459	218	107	1	16	232	2	219	4.17e-80	236.0	73097	73798	73938	74630	SAMEA2621061_122	SAMEA2619923_17
gene_60_SAMEA2621061_122	gene_20_contig_156409	50.0	228	111	2	3	228	2	228	8.7e-75	223.0	73097	73798	22387	23082	SAMEA2621061_122	contig_156409
gene_60_SAMEA2621085_65	gene_96_contig_154566	55.876	485	212	2	12	496	14	496	0.0	553.0	69455	70972	86968	88467	SAMEA2621085_65	contig_154566
gene_60_SAMEA2621085_65	gene_61_contig_155688	50.8	500	239	6	3	497	7	504	1.37e-172	492.0	69455	70972	37246	38766	SAMEA2621085_65	contig_155688
gene_60_SAMEA2621151_40	gene_4_contig_156409	67.91	134	38	1	115	248	131	259	1.4e-43	167.0	48454	51981	4487	7084	SAMEA2621151_40	contig_156409
gene_60_contig_155688	gene_62_SAMEA2621085_65	58.128	203	82	3	21	220	1	203	7.57e-87	251.0	36584	37249	71139	71750	contig_155688	SAMEA2621085_65
gene_60_contig_155688	gene_54_SAMEA2621151_40	58.416	202	82	2	21	220	1	202	1.52e-86	251.0	36584	37249	36147	36755	contig_155688	SAMEA2621151_40
gene_60_contig_155688	gene_55_SAMEA2621061_122	57.576	198	82	2	25	220	1	198	9.92e-82	238.0	36584	37249	70269	70865	contig_155688	SAMEA2621061_122
gene_60_contig_155688	gene_18_contig_156409	51.244	201	93	2	21	220	1	197	3.61e-76	224.0	36584	37249	20273	20866	contig_155688	contig_156409
gene_60_contig_155688	gene_56_SAMEA2619923_17	53.234	201	87	3	24	220	3	200	1.76e-74	220.0	36584	37249	71667	72269	contig_155688	SAMEA2619923_17
gene_60_contig_155688	gene_95_contig_154566	50.49	204	97	3	21	220	1	204	3.01e-72	214.0	36584	37249	86354	86971	contig_155688	contig_154566
gene_61_SAMEA2619923_17	gene_91_contig_154566	52.885	104	48	1	3	106	4	106	1.02e-32	114.0	74981	76087	82857	83192	SAMEA2619923_17	contig_154566
gene_61_contig_155688	gene_96_contig_154566	60.835	503	191	5	5	506	2	499	0.0	619.0	37246	38766	86968	88467	contig_155688	contig_154566
gene_61_contig_155688	gene_60_SAMEA2621085_65	50.8	500	239	6	7	504	3	497	1.8e-167	479.0	37246	38766	69455	70972	contig_155688	SAMEA2621085_65
gene_61_contig_155688	gene_56_SAMEA2621151_40	50.19	526	220	11	16	504	13	533	1.27e-163	471.0	37246	38766	36925	38529	contig_155688	SAMEA2621151_40
gene_61_contig_155688	gene_54_SAMEA2621061_122	50.602	498	231	5	11	504	12	498	5.89e-163	468.0	37246	38766	68773	70275	contig_155688	SAMEA2621061_122
gene_62_SAMEA2621061_122	gene_66_SAMEA2621085_65	57.337	368	152	1	1	368	4	366	9.87e-172	479.0	74176	75288	74105	75208	SAMEA2621061_122	SAMEA2621085_65
gene_62_SAMEA2621061_122	gene_51_SAMEA2621151_40	54.521	365	160	2	1	364	1	360	2.08e-159	448.0	74176	75288	32374	33483	SAMEA2621061_122	SAMEA2621151_40
gene_62_SAMEA2621061_122	gene_57_contig_155688	54.768	367	159	3	1	366	1	361	4.76e-147	416.0	74176	75288	33030	34118	SAMEA2621061_122	contig_155688
gene_62_SAMEA2621061_122	gene_92_contig_154566	57.322	239	102	0	126	364	1	239	2.17e-104	303.0	74176	75288	83234	83965	SAMEA2621061_122	contig_154566
gene_62_SAMEA2621061_122	gene_91_contig_154566	65.455	110	38	0	1	110	1	110	2.05e-50	160.0	74176	75288	82857	83192	SAMEA2621061_122	contig_154566
gene_62_SAMEA2621085_65	gene_54_SAMEA2621151_40	66.01	203	68	1	1	203	1	202	5.58e-102	289.0	71139	71750	36147	36755	SAMEA2621085_65	SAMEA2621151_40
gene_62_SAMEA2621085_65	gene_60_contig_155688	58.128	203	82	3	1	203	21	220	6.96e-87	251.0	71139	71750	36584	37249	SAMEA2621085_65	contig_155688
gene_62_SAMEA2621085_65	gene_55_SAMEA2621061_122	58.291	199	82	1	5	203	1	198	3.89e-83	241.0	71139	71750	70269	70865	SAMEA2621085_65	SAMEA2621061_122
gene_62_SAMEA2621085_65	gene_95_contig_154566	54.634	205	90	3	1	203	1	204	8.34e-76	223.0	71139	71750	86354	86971	SAMEA2621085_65	contig_154566
gene_62_SAMEA2621085_65	gene_18_contig_156409	52.709	203	90	4	1	203	1	197	3.98e-75	221.0	71139	71750	20273	20866	SAMEA2621085_65	contig_156409
gene_62_SAMEA2621085_65	gene_56_SAMEA2619923_17	53.171	205	84	5	4	203	3	200	5.27e-72	213.0	71139	71750	71667	72269	SAMEA2621085_65	SAMEA2619923_17
gene_62_SAMEA2621151_40	gene_106_contig_154566	64.035	114	41	0	1	114	1	114	3.33e-57	169.0	54464	54808	100796	101140	SAMEA2621151_40	contig_154566
gene_62_SAMEA2621151_40	gene_52_SAMEA2621085_65	66.957	115	37	1	1	114	1	115	8.54e-57	168.0	54464	54808	59742	60089	SAMEA2621151_40	SAMEA2621085_65
gene_62_SAMEA2621151_40	gene_51_SAMEA2621061_122	53.043	115	53	1	1	114	1	115	4.93e-45	138.0	54464	54808	65340	65687	SAMEA2621151_40	SAMEA2621061_122
gene_62_SAMEA2621151_40	gene_63_contig_155688	56.731	104	45	0	10	113	1	104	3.42e-42	130.0	54464	54808	41810	42127	SAMEA2621151_40	contig_155688
gene_63_SAMEA2621085_65	gene_53_SAMEA2621151_40	65.591	465	159	1	1	465	1	464	0.0	660.0	71747	73144	34505	35908	SAMEA2621085_65	SAMEA2621151_40
gene_63_SAMEA2621085_65	gene_58_SAMEA2621061_122	60.73	466	178	3	1	462	1	465	0.0	590.0	71747	73144	71273	72679	SAMEA2621085_65	SAMEA2621061_122
gene_63_SAMEA2621085_65	gene_59_contig_155688	50.538	465	226	3	1	462	1	464	1.06e-171	487.0	71747	73144	35092	36489	SAMEA2621085_65	contig_155688
gene_63_SAMEA2621085_65	gene_94_contig_154566	60.668	389	150	3	77	464	1	387	4.32e-170	480.0	71747	73144	85189	86361	SAMEA2621085_65	contig_154566
gene_63_contig_154566	gene_83_SAMEA2621061_122	74.233	163	42	0	1	163	1	163	1.04e-88	253.0	66279	66779	89349	89894	contig_154566	SAMEA2621061_122
gene_63_contig_154566	gene_94_SAMEA2621085_65	68.824	170	49	2	1	166	1	170	1.04e-81	235.0	66279	66779	97474	97986	contig_154566	SAMEA2621085_65
gene_63_contig_154566	gene_24_contig_155688	75.0	140	35	0	25	164	1	140	1.14e-76	221.0	66279	66779	14875	15309	contig_154566	contig_155688
gene_63_contig_154566	gene_82_SAMEA2619923_17	71.831	142	38	1	25	164	1	142	3.68e-74	215.0	66279	66779	91069	91509	contig_154566	SAMEA2619923_17
gene_63_contig_154566	gene_41_contig_156409	58.47	183	58	3	1	165	1	183	2.55e-72	212.0	66279	66779	41468	42034	contig_154566	contig_156409
gene_63_contig_154566	gene_24_SAMEA2621151_40	57.225	173	65	1	1	164	1	173	8.1e-71	207.0	66279	66779	16027	16560	contig_154566	SAMEA2621151_40
gene_63_contig_155688	gene_106_contig_154566	53.846	104	48	0	1	104	10	113	4.39e-43	133.0	41810	42127	100796	101140	contig_155688	contig_154566
gene_63_contig_155688	gene_52_SAMEA2621085_65	60.952	105	40	1	1	104	10	114	2.91e-42	130.0	41810	42127	59742	60089	contig_155688	SAMEA2621085_65
gene_63_contig_155688	gene_62_SAMEA2621151_40	56.731	104	45	0	1	104	10	113	3.15e-42	130.0	41810	42127	54464	54808	contig_155688	SAMEA2621151_40
gene_63_contig_155688	gene_51_SAMEA2621061_122	50.476	105	51	1	1	104	10	114	3.42e-38	120.0	41810	42127	65340	65687	contig_155688	SAMEA2621061_122
gene_64_SAMEA2619923_17	gene_87_contig_154566	79.661	59	12	0	1	59	1	59	1.81e-31	100.0	77359	77547	80972	81160	SAMEA2619923_17	contig_154566
gene_64_SAMEA2619923_17	gene_72_SAMEA2621085_65	72.131	61	17	0	1	61	1	61	2.68e-31	99.8	77359	77547	80603	80788	SAMEA2619923_17	SAMEA2621085_65
gene_64_SAMEA2619923_17	gene_48_SAMEA2621151_40	79.661	59	12	0	1	59	6	64	2.91e-31	99.8	77359	77547	30547	30750	SAMEA2619923_17	SAMEA2621151_40
gene_64_SAMEA2621061_122	gene_89_contig_154566	50.765	327	142	5	1	317	1	318	1.34e-118	341.0	75582	76574	81561	82526	SAMEA2621061_122	contig_154566
gene_64_SAMEA2621085_65	gene_93_contig_154566	71.806	227	64	0	6	232	1	227	4.89e-133	370.0	73247	73945	84211	84900	SAMEA2621085_65	contig_154566
gene_64_SAMEA2621085_65	gene_60_SAMEA2621061_122	73.276	232	62	0	1	232	1	232	6.48e-132	367.0	73247	73945	73097	73798	SAMEA2621085_65	SAMEA2621061_122
gene_64_SAMEA2621085_65	gene_58_contig_155688	68.24	233	73	1	1	232	1	233	5.66e-122	342.0	73247	73945	34354	35055	SAMEA2621085_65	contig_155688
gene_64_SAMEA2621085_65	gene_52_SAMEA2621151_40	65.471	223	72	1	8	230	7	224	1.77e-109	310.0	73247	73945	33697	34383	SAMEA2621085_65	SAMEA2621151_40
gene_64_SAMEA2621085_65	gene_59_SAMEA2619923_17	55.505	218	96	1	16	232	2	219	1.79e-83	244.0	73247	73945	73938	74630	SAMEA2621085_65	SAMEA2619923_17
gene_64_SAMEA2621085_65	gene_20_contig_156409	50.655	229	110	2	3	229	2	229	3.28e-75	223.0	73247	73945	22387	23082	SAMEA2621085_65	contig_156409
gene_64_SAMEA2621151_40	gene_1_contig_154566	50.142	4928	2062	109	799	5500	448	5206	0.0	4475.0	56214	72716	1	102800	SAMEA2621151_40	contig_154566
gene_64_SAMEA2621151_40	gene_50_SAMEA2621085_65	51.62	1451	616	25	4074	5498	4151	5541	0.0	1433.0	56214	72716	41720	58351	SAMEA2621151_40	SAMEA2621085_65
gene_64_SAMEA2621151_40	gene_67_contig_155688	51.362	771	344	15	4741	5500	4822	5572	0.0	717.0	56214	72716	44459	61177	SAMEA2621151_40	contig_155688
gene_64_SAMEA2621151_40	gene_49_SAMEA2621061_122	50.834	779	340	17	4739	5498	5487	6241	0.0	726.0	56214	72716	45195	63923	SAMEA2621151_40	SAMEA2621061_122
gene_64_SAMEA2621151_40	gene_49_SAMEA2621061_122	57.322	239	95	3	1650	1883	1762	1998	1.42e-78	289.0	56214	72716	45195	63923	SAMEA2621151_40	SAMEA2621061_122
gene_64_SAMEA2621151_40	gene_50_SAMEA2619923_17	59.292	113	44	1	4895	5005	5337	5449	4.66e-36	148.0	56214	72716	46510	65502	SAMEA2621151_40	SAMEA2619923_17
gene_65_SAMEA2621061_122	gene_25_contig_156409	55.0	80	34	1	23	100	48	127	2e-24	86.7	76571	76930	25441	25824	SAMEA2621061_122	contig_156409
gene_66_SAMEA2621061_122	gene_85_contig_154566	53.366	817	345	10	1	811	2	788	0.0	869.0	77158	79629	78466	80844	SAMEA2621061_122	contig_154566
gene_66_SAMEA2621085_65	gene_62_SAMEA2621061_122	57.337	368	152	1	4	366	1	368	9.79e-172	479.0	74105	75208	74176	75288	SAMEA2621085_65	SAMEA2621061_122
gene_66_SAMEA2621085_65	gene_51_SAMEA2621151_40	55.342	365	162	1	4	367	1	365	1.1e-164	461.0	74105	75208	32374	33483	SAMEA2621085_65	SAMEA2621151_40
gene_66_SAMEA2621085_65	gene_57_contig_155688	55.125	361	160	2	4	363	1	360	5.48e-155	436.0	74105	75208	33030	34118	SAMEA2621085_65	contig_155688
gene_66_SAMEA2621085_65	gene_92_contig_154566	57.261	241	98	1	129	364	1	241	2.39e-103	301.0	74105	75208	83234	83965	SAMEA2621085_65	contig_154566
gene_66_SAMEA2621085_65	gene_91_contig_154566	62.727	110	41	0	4	113	1	110	6.99e-48	154.0	74105	75208	82857	83192	SAMEA2621085_65	contig_154566
gene_66_contig_155688	gene_7_SAMEA2621061_122	80.18	111	22	0	2	112	107	217	1.11e-61	184.0	44124	44462	2371	3024	contig_155688	SAMEA2621061_122
gene_66_contig_155688	gene_40_contig_154566	76.786	112	20	1	7	112	148	259	4.79e-55	168.0	44124	44462	48586	49365	contig_155688	contig_154566
gene_66_contig_155688	gene_98_SAMEA2621151_40	77.273	110	21	2	7	112	29	138	2.54e-54	162.0	44124	44462	105182	105598	contig_155688	SAMEA2621151_40
gene_66_contig_155688	gene_15_contig_156409	80.952	105	15	1	13	112	2	106	7.41e-54	160.0	44124	44462	17973	18293	contig_155688	contig_156409
gene_66_contig_155688	gene_12_SAMEA2621085_65	85.106	94	14	0	19	112	13	106	1.55e-51	154.0	44124	44462	6907	7227	contig_155688	SAMEA2621085_65
gene_67_contig_155688	gene_64_SAMEA2621151_40	51.362	771	344	15	4822	5572	4741	5500	0.0	741.0	44459	61177	56214	72716	contig_155688	SAMEA2621151_40
gene_67_contig_155688	gene_1_contig_154566	51.601	781	340	18	4822	5572	4434	5206	0.0	766.0	44459	61177	1	102800	contig_155688	contig_154566
gene_67_contig_155688	gene_1_contig_154566	52.316	367	165	6	370	729	1	364	1.12e-99	359.0	44459	61177	1	102800	contig_155688	contig_154566
gene_67_contig_155688	gene_49_SAMEA2621061_122	55.203	567	223	10	1909	2462	2304	2852	0.0	645.0	44459	61177	45195	63923	contig_155688	SAMEA2621061_122
gene_67_contig_155688	gene_50_SAMEA2619923_17	50.42	119	54	2	4975	5088	5331	5449	7.99e-30	128.0	44459	61177	46510	65502	contig_155688	SAMEA2619923_17
gene_68_SAMEA2621151_40	gene_5_contig_154566	57.143	70	30	0	24	93	1	70	3.12e-26	88.6	74632	74913	15643	15855	SAMEA2621151_40	contig_154566
gene_69_SAMEA2621061_122	gene_83_contig_154566	62.757	341	114	5	1	332	1	337	1.96e-157	440.0	80526	81524	76702	77715	SAMEA2621061_122	contig_154566
gene_69_SAMEA2621061_122	gene_71_SAMEA2621085_65	51.026	341	135	10	2	332	1	319	1.57e-105	308.0	80526	81524	79644	80603	SAMEA2621061_122	SAMEA2621085_65
gene_69_SAMEA2621061_122	gene_44_SAMEA2621151_40	53.659	246	95	5	87	327	2	233	2.58e-90	266.0	80526	81524	26255	26968	SAMEA2621061_122	SAMEA2621151_40
gene_69_SAMEA2621085_65	gene_46_SAMEA2621151_40	52.19	799	362	9	17	796	1	798	0.0	847.0	76530	78920	27781	30177	SAMEA2621085_65	SAMEA2621151_40
gene_69_SAMEA2621085_65	gene_85_contig_154566	50.251	796	376	7	16	795	1	792	0.0	808.0	76530	78920	78466	80844	SAMEA2621085_65	contig_154566
gene_69_SAMEA2621151_40	gene_6_contig_154566	62.712	118	44	0	3	120	4	121	5.64e-58	171.0	74910	75272	15921	16286	SAMEA2621151_40	contig_154566
gene_69_SAMEA2621151_40	gene_45_SAMEA2621061_122	58.333	108	42	2	14	119	5	111	5.64e-47	143.0	74910	75272	42019	42360	SAMEA2621151_40	SAMEA2621061_122
gene_69_SAMEA2621151_40	gene_46_SAMEA2621085_65	63.043	92	31	2	31	120	1	91	4.31e-42	130.0	74910	75272	39481	39756	SAMEA2621151_40	SAMEA2621085_65
gene_69_SAMEA2621151_40	gene_71_contig_155688	50.575	87	42	1	31	116	1	87	3.91e-30	100.0	74910	75272	63925	64200	SAMEA2621151_40	contig_155688
gene_69_contig_154566	gene_86_SAMEA2621061_122	51.765	85	41	0	1	85	1	85	1.75e-29	97.4	69638	69916	90584	90856	contig_154566	SAMEA2621061_122
gene_6_SAMEA2621061_122	gene_91_contig_155688	88.298	94	11	0	7	100	9	102	9.15e-57	168.0	2063	2371	84268	84672	SAMEA2621061_122	contig_155688
gene_6_SAMEA2621061_122	gene_13_contig_156409	81.25	96	18	0	6	101	1	96	2.09e-53	158.0	2063	2371	17274	17573	SAMEA2621061_122	contig_156409
gene_6_SAMEA2621061_122	gene_14_SAMEA2621085_65	85.263	95	13	1	8	101	9	103	3.31e-51	153.0	2063	2371	7591	7911	SAMEA2621061_122	SAMEA2621085_65
gene_6_contig_154566	gene_69_SAMEA2621151_40	62.712	118	44	0	4	121	3	120	5.69e-58	171.0	15921	16286	74910	75272	contig_154566	SAMEA2621151_40
gene_6_contig_154566	gene_45_SAMEA2621061_122	50.943	106	51	1	16	120	6	111	1.32e-40	127.0	15921	16286	42019	42360	contig_154566	SAMEA2621061_122
gene_6_contig_154566	gene_46_SAMEA2621085_65	62.637	91	33	1	32	121	1	91	1.49e-40	126.0	15921	16286	39481	39756	contig_154566	SAMEA2621085_65
gene_70_SAMEA2621151_40	gene_72_contig_155688	52.439	82	31	2	114	194	55	129	1.29e-20	80.9	75229	75870	64235	64702	SAMEA2621151_40	contig_155688
gene_70_contig_156409	gene_103_contig_155688	61.538	78	30	0	1	78	1	78	1.59e-31	102.0	67296	67541	95439	95693	contig_156409	contig_155688
gene_71_SAMEA2621085_65	gene_69_SAMEA2621061_122	51.026	341	135	10	1	319	2	332	1.51e-105	308.0	79644	80603	80526	81524	SAMEA2621085_65	SAMEA2621061_122
gene_71_SAMEA2621085_65	gene_44_SAMEA2621151_40	56.17	235	100	2	80	314	2	233	1.54e-93	274.0	79644	80603	26255	26968	SAMEA2621085_65	SAMEA2621151_40
gene_71_SAMEA2621151_40	gene_43_SAMEA2621061_122	63.077	195	65	2	485	679	587	774	6.48e-75	253.0	75867	77912	39078	41408	SAMEA2621151_40	SAMEA2621061_122
gene_71_contig_155688	gene_69_SAMEA2621151_40	50.575	87	42	1	1	87	31	116	2.96e-30	100.0	63925	64200	74910	75272	contig_155688	SAMEA2621151_40
gene_71_contig_156409	gene_15_SAMEA2619923_17	59.583	240	92	3	1	238	3	239	2.69e-109	311.0	67550	68269	8368	9090	contig_156409	SAMEA2619923_17
gene_71_contig_156409	gene_95_SAMEA2621151_40	56.846	241	97	3	1	239	1	236	7.06e-104	297.0	67550	68269	103292	104002	contig_156409	SAMEA2621151_40
gene_71_contig_156409	gene_17_SAMEA2621085_65	54.393	239	104	3	2	238	1	236	1.02e-98	284.0	67550	68269	8969	9682	contig_156409	SAMEA2621085_65
gene_71_contig_156409	gene_13_SAMEA2621061_122	55.0	240	105	2	1	238	1	239	3.96e-98	282.0	67550	68269	9368	10090	contig_156409	SAMEA2621061_122
gene_71_contig_156409	gene_102_contig_155688	53.75	240	106	3	1	238	1	237	1.88e-95	275.0	67550	68269	94723	95439	contig_156409	contig_155688
gene_71_contig_156409	gene_34_contig_154566	55.702	228	96	3	13	238	12	236	3.74e-95	275.0	67550	68269	44693	45406	contig_156409	contig_154566
gene_72_SAMEA2621085_65	gene_87_contig_154566	79.661	59	12	0	1	59	1	59	6.45e-33	103.0	80603	80788	80972	81160	SAMEA2621085_65	contig_154566
gene_72_SAMEA2621085_65	gene_48_SAMEA2621151_40	79.661	59	12	0	1	59	6	64	9.47e-33	103.0	80603	80788	30547	30750	SAMEA2621085_65	SAMEA2621151_40
gene_72_SAMEA2621085_65	gene_64_SAMEA2619923_17	72.131	61	17	0	1	61	1	61	2.64e-31	99.8	80603	80788	77359	77547	SAMEA2621085_65	SAMEA2619923_17
gene_72_SAMEA2621151_40	gene_9_contig_154566	83.221	149	25	0	1	149	1	149	3.19e-92	260.0	77926	78375	19096	19545	SAMEA2621151_40	contig_154566
gene_72_SAMEA2621151_40	gene_43_SAMEA2621085_65	75.168	149	37	0	1	149	1	149	8.6e-86	244.0	77926	78375	36282	36731	SAMEA2621151_40	SAMEA2621085_65
gene_72_SAMEA2621151_40	gene_42_SAMEA2621061_122	73.826	149	38	1	1	149	1	148	2.63e-80	230.0	77926	78375	38630	39076	SAMEA2621151_40	SAMEA2621061_122
gene_72_SAMEA2621151_40	gene_42_SAMEA2619923_17	67.114	149	48	1	1	149	1	148	5.77e-74	214.0	77926	78375	36723	37169	SAMEA2621151_40	SAMEA2619923_17
gene_72_SAMEA2621151_40	gene_74_contig_155688	64.43	149	53	0	1	149	1	149	3.02e-72	209.0	77926	78375	66687	67136	SAMEA2621151_40	contig_155688
gene_72_SAMEA2621151_40	gene_96_contig_156409	57.343	143	61	0	6	148	3	145	2.45e-62	184.0	77926	78375	96622	97062	SAMEA2621151_40	contig_156409
gene_72_contig_155688	gene_44_SAMEA2621061_122	50.538	93	42	3	57	148	113	202	7.49e-24	88.6	64235	64702	41418	42032	contig_155688	SAMEA2621061_122
gene_72_contig_156409	gene_15_SAMEA2621061_122	50.417	240	112	3	1	234	39	277	1.23e-82	248.0	68397	69269	10323	11285	contig_156409	SAMEA2621061_122
gene_72_contig_156409	gene_19_SAMEA2621085_65	50.22	227	104	5	15	234	65	289	2.39e-74	227.0	68397	69269	9905	10879	contig_156409	SAMEA2621085_65
gene_72_contig_156409	gene_94_SAMEA2621151_40	55.33	197	87	1	11	207	54	249	6.85e-73	223.0	68397	69269	102084	103067	contig_156409	SAMEA2621151_40
gene_73_contig_155688	gene_43_SAMEA2621061_122	54.0	200	83	3	432	631	584	774	7.56e-64	221.0	64775	66676	39078	41408	contig_155688	SAMEA2621061_122
gene_74_SAMEA2621151_40	gene_41_SAMEA2621085_65	74.242	528	129	4	1	528	1	521	0.0	811.0	78658	80244	34347	35912	SAMEA2621151_40	SAMEA2621085_65
gene_74_SAMEA2621151_40	gene_76_contig_155688	70.189	530	153	3	1	527	1	528	0.0	758.0	78658	80244	67560	69149	SAMEA2621151_40	contig_155688
gene_74_SAMEA2621151_40	gene_41_SAMEA2619923_17	65.974	529	171	6	1	528	1	521	0.0	717.0	78658	80244	35152	36717	SAMEA2621151_40	SAMEA2619923_17
gene_74_SAMEA2621151_40	gene_40_SAMEA2621061_122	67.043	531	164	6	1	528	1	523	0.0	716.0	78658	80244	36706	38277	SAMEA2621151_40	SAMEA2621061_122
gene_74_SAMEA2621151_40	gene_11_contig_154566	60.531	565	179	13	1	527	1	559	0.0	640.0	78658	80244	19880	21562	SAMEA2621151_40	contig_154566
gene_74_contig_155688	gene_72_SAMEA2621151_40	64.43	149	53	0	1	149	1	149	3.02e-72	209.0	66687	67136	77926	78375	contig_155688	SAMEA2621151_40
gene_74_contig_155688	gene_9_contig_154566	65.101	149	52	0	1	149	1	149	2.39e-71	207.0	66687	67136	19096	19545	contig_155688	contig_154566
gene_74_contig_155688	gene_42_SAMEA2621061_122	65.772	149	50	1	1	149	1	148	9.01e-71	206.0	66687	67136	38630	39076	contig_155688	SAMEA2621061_122
gene_74_contig_155688	gene_43_SAMEA2621085_65	64.43	149	53	0	1	149	1	149	1.5e-68	200.0	66687	67136	36282	36731	contig_155688	SAMEA2621085_65
gene_74_contig_155688	gene_42_SAMEA2619923_17	59.732	149	59	1	1	149	1	148	9.19e-65	191.0	66687	67136	36723	37169	contig_155688	SAMEA2619923_17
gene_74_contig_155688	gene_96_contig_156409	56.643	143	62	0	6	148	3	145	7.52e-58	173.0	66687	67136	96622	97062	contig_155688	contig_156409
gene_75_SAMEA2621151_40	gene_37_SAMEA2621061_122	61.458	96	35	1	1	94	1	96	1.7e-44	135.0	80244	80537	35791	36090	SAMEA2621151_40	SAMEA2621061_122
gene_75_SAMEA2621151_40	gene_39_SAMEA2621085_65	53.763	93	41	1	1	91	1	93	6.3e-38	119.0	80244	80537	32552	32836	SAMEA2621151_40	SAMEA2621085_65
gene_75_SAMEA2621151_40	gene_12_contig_154566	50.505	99	47	2	1	97	1	99	3.62e-33	107.0	80244	80537	21562	21861	SAMEA2621151_40	contig_154566
gene_75_SAMEA2621151_40	gene_78_contig_155688	53.571	84	38	1	13	96	1	83	2.59e-32	104.0	80244	80537	69776	70030	SAMEA2621151_40	contig_155688
gene_75_contig_156409	gene_22_SAMEA2621085_65	51.546	194	92	2	2	194	22	214	1.54e-75	223.0	70476	71099	11777	12454	contig_156409	SAMEA2621085_65
gene_76_contig_155688	gene_74_SAMEA2621151_40	70.377	530	152	3	1	528	1	527	0.0	773.0	67560	69149	78658	80244	contig_155688	SAMEA2621151_40
gene_76_contig_155688	gene_41_SAMEA2621085_65	68.868	530	153	5	1	528	1	520	0.0	749.0	67560	69149	34347	35912	contig_155688	SAMEA2621085_65
gene_76_contig_155688	gene_40_SAMEA2621061_122	69.868	531	148	4	1	528	1	522	0.0	739.0	67560	69149	36706	38277	contig_155688	SAMEA2621061_122
gene_76_contig_155688	gene_41_SAMEA2619923_17	66.604	533	160	9	1	528	1	520	0.0	706.0	67560	69149	35152	36717	contig_155688	SAMEA2619923_17
gene_76_contig_155688	gene_11_contig_154566	58.172	569	187	12	1	528	1	559	0.0	628.0	67560	69149	19880	21562	contig_155688	contig_154566
gene_78_SAMEA2621151_40	gene_31_SAMEA2619923_17	75.628	398	86	5	1	391	1	394	0.0	632.0	81677	82852	29330	30514	SAMEA2621151_40	SAMEA2619923_17
gene_78_SAMEA2621151_40	gene_35_SAMEA2621085_65	80.102	392	61	5	1	391	1	376	0.0	622.0	81677	82852	30007	31137	SAMEA2621151_40	SAMEA2621085_65
